dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,time,susceptibles,infected,recovered,dead
30/06/2020,30,6,2020,28,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,128,"[9, 17, 0]","[68, 529, 71]","[586, 5045, 559]","[964, 1064, 1088]"
01/07/2020,1,7,2020,31,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,129,"[10, 16, 0]","[65, 522, 66]","[574, 5080, 547]","[964, 1067, 1089]"
02/07/2020,2,7,2020,22,7,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,130,"[11, 14, 0]","[65, 503, 59]","[570, 5114, 535]","[964, 1074, 1091]"
03/07/2020,3,7,2020,25,7,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,131,"[10, 15, 0]","[60, 495, 59]","[559, 5140, 525]","[965, 1081, 1091]"
04/07/2020,4,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,132,"[10, 15, 0]","[56, 483, 53]","[546, 5178, 515]","[968, 1083, 1093]"
05/07/2020,5,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,133,"[10, 15, 0]","[52, 471, 49]","[529, 5217, 504]","[971, 1087, 1095]"
06/07/2020,6,7,2020,75,12,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,134,"[10, 15, 0]","[48, 458, 47]","[524, 5240, 496]","[974, 1093, 1095]"
07/07/2020,7,7,2020,26,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,135,"[10, 15, 0]","[42, 449, 45]","[514, 5271, 488]","[974, 1097, 1095]"
08/07/2020,8,7,2020,23,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,136,"[10, 14, 0]","[39, 437, 45]","[508, 5302, 474]","[975, 1101, 1095]"
09/07/2020,9,7,2020,23,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,137,"[11, 13, 0]","[34, 430, 42]","[498, 5331, 469]","[975, 1102, 1095]"
10/07/2020,10,7,2020,17,5,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,138,"[9, 14, 0]","[34, 414, 40]","[488, 5359, 463]","[976, 1107, 1096]"
11/07/2020,11,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,139,"[9, 13, 0]","[29, 409, 40]","[486, 5375, 456]","[977, 1110, 1096]"
12/07/2020,12,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,140,"[7, 15, 0]","[27, 396, 38]","[472, 5405, 451]","[977, 1115, 1097]"
13/07/2020,13,7,2020,61,14,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,141,"[6, 16, 0]","[28, 387, 35]","[465, 5433, 435]","[977, 1121, 1097]"
14/07/2020,14,7,2020,19,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,142,"[7, 15, 0]","[27, 376, 31]","[458, 5463, 428]","[977, 1121, 1097]"
15/07/2020,15,7,2020,18,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,143,"[8, 14, 0]","[26, 368, 29]","[447, 5488, 423]","[977, 1122, 1098]"
16/07/2020,16,7,2020,15,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,144,"[7, 14, 0]","[27, 363, 28]","[438, 5506, 418]","[977, 1124, 1098]"
17/07/2020,17,7,2020,15,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,145,"[7, 14, 0]","[25, 352, 27]","[441, 5529, 403]","[977, 1127, 1098]"
18/07/2020,18,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,146,"[7, 14, 0]","[25, 342, 27]","[430, 5551, 396]","[977, 1133, 1098]"
19/07/2020,19,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,147,"[7, 14, 0]","[24, 333, 26]","[436, 5563, 383]","[978, 1138, 1098]"
20/07/2020,20,7,2020,36,17,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,148,"[7, 14, 0]","[24, 318, 26]","[429, 5582, 380]","[978, 1144, 1098]"
21/07/2020,21,7,2020,20,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,149,"[7, 13, 0]","[25, 308, 22]","[423, 5610, 370]","[978, 1146, 1098]"
22/07/2020,22,7,2020,17,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,150,"[7, 13, 0]","[23, 299, 21]","[413, 5633, 366]","[978, 1149, 1098]"
23/07/2020,23,7,2020,18,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,151,"[7, 13, 0]","[20, 293, 21]","[406, 5654, 357]","[979, 1152, 1098]"
24/07/2020,24,7,2020,21,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,152,"[7, 13, 0]","[20, 284, 19]","[392, 5681, 352]","[979, 1155, 1098]"
25/07/2020,25,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,153,"[8, 12, 0]","[19, 277, 19]","[385, 5703, 344]","[979, 1156, 1098]"
26/07/2020,26,7,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,154,"[8, 12, 0]","[18, 266, 18]","[374, 5730, 337]","[980, 1158, 1099]"
27/07/2020,27,7,2020,53,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,155,"[8, 12, 0]","[16, 260, 17]","[366, 5754, 329]","[980, 1159, 1099]"
28/07/2020,28,7,2020,19,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,156,"[6, 13, 0]","[16, 252, 17]","[352, 5778, 325]","[980, 1162, 1099]"
29/07/2020,29,7,2020,14,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,157,"[5, 14, 0]","[14, 250, 17]","[347, 5793, 318]","[980, 1163, 1099]"
30/07/2020,30,7,2020,13,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,158,"[5, 14, 0]","[12, 247, 15]","[340, 5808, 314]","[980, 1164, 1101]"
31/07/2020,31,7,2020,15,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,159,"[5, 14, 0]","[13, 242, 14]","[330, 5828, 309]","[980, 1164, 1101]"
01/08/2020,1,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,160,"[7, 12, 0]","[12, 235, 14]","[317, 5851, 307]","[980, 1164, 1101]"
02/08/2020,2,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,161,"[7, 12, 0]","[11, 225, 13]","[308, 5868, 304]","[980, 1171, 1101]"
03/08/2020,3,8,2020,42,12,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,162,"[6, 13, 0]","[10, 219, 13]","[300, 5881, 301]","[980, 1176, 1101]"
04/08/2020,4,8,2020,12,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,163,"[6, 12, 0]","[11, 213, 13]","[294, 5898, 295]","[980, 1177, 1101]"
05/08/2020,5,8,2020,9,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,164,"[5, 12, 0]","[12, 210, 12]","[292, 5908, 289]","[980, 1179, 1101]"
06/08/2020,6,8,2020,16,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,165,"[4, 13, 0]","[10, 208, 12]","[285, 5925, 282]","[980, 1180, 1101]"
07/08/2020,7,8,2020,12,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,166,"[4, 13, 0]","[9, 202, 11]","[280, 5943, 277]","[980, 1180, 1101]"
08/08/2020,8,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,167,"[4, 13, 0]","[9, 192, 11]","[274, 5961, 272]","[980, 1183, 1101]"
09/08/2020,9,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,168,"[5, 12, 0]","[7, 190, 11]","[264, 5980, 267]","[980, 1183, 1101]"
10/08/2020,10,8,2020,47,5,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,169,"[6, 11, 0]","[7, 183, 10]","[250, 6004, 263]","[980, 1185, 1101]"
11/08/2020,11,8,2020,8,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,170,"[6, 11, 0]","[7, 180, 10]","[248, 6015, 257]","[980, 1185, 1101]"
12/08/2020,12,8,2020,17,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,171,"[6, 11, 0]","[4, 176, 9]","[243, 6035, 249]","[980, 1186, 1101]"
13/08/2020,13,8,2020,10,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,172,"[6, 11, 0]","[4, 170, 8]","[234, 6048, 248]","[980, 1189, 1102]"
14/08/2020,14,8,2020,6,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,173,"[6, 11, 0]","[4, 167, 8]","[233, 6057, 243]","[980, 1189, 1102]"
15/08/2020,15,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,174,"[6, 11, 0]","[4, 163, 8]","[222, 6073, 239]","[980, 1192, 1102]"
16/08/2020,16,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,175,"[6, 11, 0]","[4, 159, 8]","[218, 6085, 234]","[980, 1193, 1102]"
17/08/2020,17,8,2020,32,5,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,176,"[6, 11, 0]","[3, 154, 8]","[216, 6097, 228]","[981, 1194, 1102]"
18/08/2020,18,8,2020,7,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,177,"[6, 11, 0]","[3, 151, 7]","[212, 6107, 226]","[981, 1194, 1102]"
19/08/2020,19,8,2020,8,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,178,"[6, 11, 0]","[4, 150, 6]","[207, 6116, 223]","[981, 1194, 1102]"
20/08/2020,20,8,2020,4,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,179,"[5, 12, 0]","[4, 143, 6]","[209, 6124, 217]","[981, 1197, 1102]"
21/08/2020,21,8,2020,11,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,180,"[5, 12, 0]","[3, 140, 6]","[206, 6136, 210]","[981, 1199, 1102]"
22/08/2020,22,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,181,"[5, 12, 0]","[3, 137, 6]","[198, 6146, 209]","[981, 1201, 1102]"
23/08/2020,23,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,182,"[4, 13, 0]","[3, 132, 6]","[192, 6157, 207]","[981, 1203, 1102]"
24/08/2020,24,8,2020,27,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,183,"[4, 13, 0]","[3, 131, 6]","[189, 6168, 200]","[981, 1203, 1102]"
25/08/2020,25,8,2020,9,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,184,"[4, 13, 0]","[3, 126, 6]","[183, 6181, 197]","[981, 1204, 1102]"
26/08/2020,26,8,2020,6,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,185,"[5, 12, 0]","[3, 124, 6]","[181, 6189, 193]","[981, 1204, 1102]"
27/08/2020,27,8,2020,4,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,186,"[5, 12, 0]","[3, 122, 5]","[180, 6194, 191]","[981, 1205, 1102]"
28/08/2020,28,8,2020,10,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,187,"[5, 12, 0]","[3, 116, 5]","[173, 6208, 188]","[981, 1207, 1102]"
29/08/2020,29,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,188,"[7, 10, 0]","[3, 112, 5]","[167, 6219, 184]","[981, 1210, 1102]"
30/08/2020,30,8,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,189,"[7, 10, 0]","[3, 110, 4]","[162, 6230, 181]","[981, 1210, 1102]"
31/08/2020,31,8,2020,32,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,190,"[6, 11, 0]","[3, 109, 4]","[152, 6244, 178]","[981, 1210, 1102]"
01/09/2020,1,9,2020,7,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,191,"[7, 10, 0]","[3, 107, 3]","[149, 6252, 174]","[981, 1211, 1103]"
02/09/2020,2,9,2020,7,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,192,"[8, 9, 0]","[3, 101, 3]","[147, 6263, 169]","[981, 1213, 1103]"
03/09/2020,3,9,2020,6,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,193,"[7, 10, 0]","[3, 99, 3]","[144, 6271, 166]","[981, 1213, 1103]"
04/09/2020,4,9,2020,12,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,194,"[7, 10, 0]","[3, 95, 3]","[135, 6285, 163]","[981, 1215, 1103]"
05/09/2020,5,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,195,"[6, 11, 0]","[3, 88, 3]","[133, 6294, 160]","[981, 1218, 1103]"
06/09/2020,6,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,196,"[7, 10, 0]","[3, 85, 3]","[130, 6301, 158]","[981, 1219, 1103]"
07/09/2020,7,9,2020,17,4,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,197,"[7, 10, 0]","[3, 83, 2]","[129, 6310, 152]","[981, 1219, 1104]"
08/09/2020,8,9,2020,1,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,198,"[7, 10, 0]","[4, 81, 1]","[132, 6312, 148]","[981, 1220, 1104]"
09/09/2020,9,9,2020,4,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,199,"[7, 10, 0]","[4, 77, 1]","[133, 6319, 143]","[981, 1221, 1104]"
10/09/2020,10,9,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,200,"[7, 10, 0]","[3, 76, 1]","[136, 6322, 139]","[981, 1221, 1104]"
11/09/2020,11,9,2020,5,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,201,"[7, 10, 0]","[3, 74, 1]","[139, 6329, 131]","[981, 1221, 1104]"
12/09/2020,12,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,202,"[6, 11, 0]","[2, 73, 1]","[133, 6339, 129]","[981, 1221, 1104]"
13/09/2020,13,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,203,"[6, 11, 0]","[2, 72, 1]","[132, 6343, 127]","[981, 1221, 1104]"
14/09/2020,14,9,2020,18,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,204,"[5, 12, 0]","[2, 70, 1]","[128, 6350, 125]","[981, 1222, 1104]"
15/09/2020,15,9,2020,8,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,205,"[7, 10, 0]","[2, 70, 1]","[125, 6358, 120]","[981, 1222, 1104]"
16/09/2020,16,9,2020,3,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,206,"[7, 10, 0]","[1, 70, 1]","[126, 6360, 117]","[981, 1223, 1104]"
17/09/2020,17,9,2020,8,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,207,"[7, 10, 0]","[1, 68, 1]","[119, 6370, 116]","[981, 1223, 1104]"
18/09/2020,18,9,2020,1,3,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,208,"[6, 11, 0]","[1, 64, 1]","[120, 6372, 114]","[981, 1226, 1104]"
19/09/2020,19,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,209,"[6, 11, 0]","[1, 62, 1]","[116, 6378, 113]","[981, 1227, 1104]"
20/09/2020,20,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,210,"[7, 10, 0]","[1, 61, 1]","[107, 6388, 112]","[981, 1228, 1104]"
21/09/2020,21,9,2020,18,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,211,"[7, 10, 0]","[1, 61, 1]","[107, 6391, 109]","[981, 1228, 1104]"
22/09/2020,22,9,2020,7,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,212,"[7, 10, 0]","[1, 58, 1]","[103, 6399, 106]","[981, 1230, 1104]"
23/09/2020,23,9,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,213,"[8, 9, 0]","[0, 58, 1]","[104, 6402, 103]","[981, 1230, 1104]"
24/09/2020,24,9,2020,4,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,214,"[8, 9, 0]","[0, 55, 1]","[101, 6407, 102]","[981, 1232, 1104]"
25/09/2020,25,9,2020,5,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,215,"[8, 9, 0]","[0, 54, 1]","[98, 6413, 100]","[981, 1232, 1104]"
26/09/2020,26,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,216,"[8, 9, 0]","[0, 51, 1]","[97, 6421, 96]","[981, 1232, 1104]"
27/09/2020,27,9,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,217,"[7, 10, 0]","[0, 48, 1]","[94, 6430, 93]","[981, 1232, 1104]"
28/09/2020,28,9,2020,13,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,218,"[7, 10, 0]","[0, 45, 1]","[94, 6433, 91]","[981, 1234, 1104]"
29/09/2020,29,9,2020,1,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,219,"[7, 10, 0]","[0, 44, 1]","[94, 6435, 90]","[981, 1234, 1104]"
30/09/2020,30,9,2020,6,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,220,"[8, 9, 0]","[0, 43, 1]","[89, 6442, 89]","[981, 1234, 1104]"
01/10/2020,1,10,2020,4,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,221,"[9, 8, 0]","[0, 43, 1]","[87, 6446, 87]","[981, 1234, 1104]"
02/10/2020,2,10,2020,5,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,222,"[9, 8, 0]","[0, 43, 1]","[84, 6451, 85]","[981, 1234, 1104]"
03/10/2020,3,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,223,"[9, 8, 0]","[0, 42, 1]","[82, 6453, 85]","[981, 1235, 1104]"
04/10/2020,4,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,224,"[9, 8, 0]","[0, 41, 1]","[82, 6454, 84]","[981, 1236, 1104]"
05/10/2020,5,10,2020,6,2,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,225,"[9, 8, 0]","[0, 40, 1]","[81, 6458, 82]","[981, 1236, 1104]"
06/10/2020,6,10,2020,5,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,226,"[9, 8, 0]","[0, 38, 1]","[78, 6464, 80]","[981, 1237, 1104]"
07/10/2020,7,10,2020,2,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,227,"[9, 8, 0]","[0, 37, 1]","[77, 6466, 79]","[981, 1238, 1104]"
08/10/2020,8,10,2020,1,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,228,"[8, 9, 0]","[0, 36, 1]","[77, 6468, 78]","[981, 1238, 1104]"
09/10/2020,9,10,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,229,"[7, 10, 0]","[0, 36, 1]","[79, 6470, 74]","[981, 1238, 1104]"
10/10/2020,10,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,230,"[7, 10, 0]","[0, 35, 1]","[76, 6473, 74]","[981, 1239, 1104]"
11/10/2020,11,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,231,"[6, 11, 0]","[0, 33, 1]","[71, 6482, 72]","[981, 1239, 1104]"
12/10/2020,12,10,2020,11,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,232,"[6, 11, 0]","[0, 30, 1]","[70, 6486, 72]","[981, 1239, 1104]"
13/10/2020,13,10,2020,1,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,233,"[7, 10, 0]","[0, 28, 1]","[70, 6488, 71]","[981, 1240, 1104]"
14/10/2020,14,10,2020,1,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,234,"[8, 9, 0]","[0, 28, 1]","[71, 6489, 69]","[981, 1240, 1104]"
15/10/2020,15,10,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,235,"[9, 8, 0]","[0, 28, 1]","[70, 6492, 67]","[981, 1240, 1104]"
16/10/2020,16,10,2020,5,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,236,"[9, 8, 0]","[0, 28, 1]","[66, 6497, 66]","[981, 1240, 1104]"
17/10/2020,17,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,237,"[8, 9, 0]","[0, 27, 1]","[69, 6499, 62]","[981, 1240, 1104]"
18/10/2020,18,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,238,"[7, 10, 0]","[0, 27, 1]","[71, 6499, 60]","[981, 1240, 1104]"
19/10/2020,19,10,2020,4,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,239,"[7, 10, 0]","[0, 25, 1]","[68, 6504, 60]","[981, 1240, 1104]"
20/10/2020,20,10,2020,4,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,240,"[7, 10, 0]","[0, 24, 1]","[64, 6509, 60]","[981, 1240, 1104]"
21/10/2020,21,10,2020,1,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,241,"[7, 10, 0]","[0, 24, 1]","[67, 6510, 56]","[981, 1240, 1104]"
22/10/2020,22,10,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,242,"[7, 10, 0]","[0, 24, 1]","[68, 6512, 53]","[981, 1240, 1104]"
23/10/2020,23,10,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,243,"[6, 11, 0]","[0, 23, 1]","[65, 6516, 53]","[981, 1240, 1104]"
24/10/2020,24,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,244,"[6, 11, 0]","[0, 22, 1]","[64, 6519, 51]","[981, 1241, 1104]"
25/10/2020,25,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,245,"[6, 11, 0]","[0, 22, 1]","[60, 6523, 51]","[981, 1241, 1104]"
26/10/2020,26,10,2020,10,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,246,"[7, 10, 0]","[0, 21, 1]","[57, 6527, 51]","[981, 1241, 1104]"
27/10/2020,27,10,2020,4,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,247,"[8, 9, 0]","[0, 21, 1]","[54, 6531, 50]","[981, 1241, 1104]"
28/10/2020,28,10,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,248,"[7, 10, 0]","[0, 20, 1]","[53, 6534, 49]","[981, 1241, 1104]"
29/10/2020,29,10,2020,1,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,249,"[7, 10, 0]","[0, 20, 1]","[52, 6535, 49]","[981, 1241, 1104]"
30/10/2020,30,10,2020,2,1,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,250,"[8, 9, 0]","[0, 18, 1]","[50, 6538, 49]","[981, 1242, 1104]"
31/10/2020,31,10,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,251,"[8, 9, 0]","[0, 18, 1]","[50, 6540, 47]","[981, 1242, 1104]"
01/11/2020,1,11,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,252,"[6, 11, 0]","[0, 17, 1]","[51, 6542, 45]","[981, 1242, 1104]"
02/11/2020,2,11,2020,4,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,253,"[5, 12, 0]","[0, 17, 1]","[50, 6543, 45]","[981, 1242, 1104]"
03/11/2020,3,11,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,254,"[3, 14, 0]","[0, 17, 1]","[49, 6546, 43]","[981, 1242, 1104]"
04/11/2020,4,11,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,255,"[3, 14, 0]","[0, 17, 1]","[47, 6548, 43]","[981, 1242, 1104]"
05/11/2020,5,11,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,256,"[3, 14, 0]","[0, 16, 1]","[46, 6551, 42]","[981, 1242, 1104]"
06/11/2020,6,11,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,257,"[3, 14, 0]","[0, 16, 1]","[43, 6554, 42]","[981, 1242, 1104]"
07/11/2020,7,11,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,258,"[2, 15, 0]","[0, 15, 1]","[43, 6556, 41]","[981, 1242, 1104]"
08/11/2020,8,11,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,259,"[2, 15, 0]","[0, 15, 1]","[39, 6560, 41]","[981, 1242, 1104]"
09/11/2020,9,11,2020,12,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,260,"[2, 15, 0]","[0, 15, 0]","[32, 6567, 42]","[981, 1242, 1104]"
10/11/2020,10,11,2020,3,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,261,"[2, 15, 0]","[0, 13, 0]","[29, 6572, 42]","[981, 1242, 1104]"
11/11/2020,11,11,2020,2,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,262,"[4, 13, 0]","[0, 12, 0]","[27, 6575, 42]","[981, 1242, 1104]"
12/11/2020,12,11,2020,0,0,SIRDtesting7a_SSA_N10000_WD,XX,XXX,10000,Artificialia,263,"[4, 13, 0]","[0, 12, 0]","[27, 6575, 42]","[981, 1242, 1104]"
